Order Id,Company Id,Company Name,Date,Order Value,Converted
8E726ZNKPW7RWRAY,AR91KB9PCSD2606Q,Gruff Neglect,10/13/2016,1601,0
GW6JS95EMUBZNZB1,AR91KB9PCSD2606Q,Gruff Neglect,7/16/2014,4653,0
P7EQMSS52WW874FZ,AR91KB9PCSD2606Q,Gruff Neglect,9/18/2018,3068,0
H0SWNRFBCIMNIRRA,AR91KB9PCSD2606Q,Gruff Neglect,11/13/2018,5731,0
2G0DX8VZHV5X16JU,AR91KB9PCSD2606Q,Gruff Neglect,7/6/2016,1136,0
8P6SPI9GGX8RW9OS,AR91KB9PCSD2606Q,Gruff Neglect,12/26/2017,5730,0
UJKSR7IX8WXG7O8M,ECHH12PFRODRPI6Q,33D Strauss,12/22/2014,2208,0
VAOWVIGFIYS7UPZ3,ECHH12PFRODRPI6Q,33D Strauss,11/6/2017,4334,0
NWF8VI7VC8WEMS5P,ECHH12PFRODRPI6Q,33D Strauss,6/20/2014,8399,0
QS8INRRFPF4SEAFM,ECHH12PFRODRPI6Q,33D Strauss,5/12/2014,4603,0
E7DPLMZBIOM1IZYU,ECHH12PFRODRPI6Q,33D Strauss,3/11/2018,4474,0
Q49HHEN5ZRZFTG7B,ECHH12PFRODRPI6Q,33D Strauss,10/25/2016,867,0
KZTJB9QXFD8X3BTJ,ECHH12PFRODRPI6Q,33D Strauss,6/3/2018,9690,0
4HZWG3YC72GZ77MO,ECHH12PFRODRPI6Q,33D Strauss,4/20/2016,3953,0
DD90X0EFLRWJW5K8,ECHH12PFRODRPI6Q,33D Strauss,4/10/2014,3284,1
2WLER3M5FIM3IV2M,ECHH12PFRODRPI6Q,33D Strauss,10/12/2014,6083,0
IN0UCAHJ0ZNE5MCG,ECHH12PFRODRPI6Q,33D Strauss,3/11/2014,2058,0
Y3XZ4O4JZZ6YSC7K,ECHH12PFRODRPI6Q,33D Strauss,10/19/2014,950,0
2K0CNGWOZ1QV54SY,ECHH12PFRODRPI6Q,33D Strauss,3/18/2016,6558,0
81SAXMLYOFYHRKN6,ECHH12PFRODRPI6Q,33D Strauss,6/20/2015,5135,0
KIMWUQWECS7J8H2S,ECHH12PFRODRPI6Q,33D Strauss,6/15/2014,5288,0
BHDWA4BWOR7XXZQI,ECHH12PFRODRPI6Q,33D Strauss,2/18/2014,8110,0
X84RFUXT3MC8M9FX,ECHH12PFRODRPI6Q,33D Strauss,10/18/2016,342,0
0EYYM6YINOMF51E2,ECHH12PFRODRPI6Q,33D Strauss,1/8/2017,4439,0
LJUWJ3T925BTIP2M,ECHH12PFRODRPI6Q,33D Strauss,10/27/2016,9471,0
FOO2QWTWARPLE0ON,ECHH12PFRODRPI6Q,33D Strauss,1/22/2017,9662,0
I39VJJOZZ72K3HJK,ECHH12PFRODRPI6Q,33D Strauss,3/13/2016,4899,0
MW344A4C2W6P8HID,ECHH12PFRODRPI6Q,33D Strauss,7/8/2014,7940,0
AITU0SGONSCK1K5U,NDNF1LAUEOKZC7OL,Discretionary Eating,11/11/2014,9525,0
PZF6QB7TB5I64GBP,NDNF1LAUEOKZC7OL,Discretionary Eating,12/9/2014,1304,0
42LSBSM6O280CRC4,NDNF1LAUEOKZC7OL,Discretionary Eating,12/21/2017,6004,0
6LTD7VSC69UFJCHZ,NDNF1LAUEOKZC7OL,Discretionary Eating,11/12/2015,5777,0
WVU8M432LBQXDY00,NDNF1LAUEOKZC7OL,Discretionary Eating,5/22/2014,9956,0
DWG08KEWGTB5MP75,NDNF1LAUEOKZC7OL,Discretionary Eating,9/14/2018,5598,0
MC5R9HQHLERAL0S3,NDNF1LAUEOKZC7OL,Discretionary Eating,6/17/2017,7705,0
GN7XK9H4MQPP2X0U,NDNF1LAUEOKZC7OL,Discretionary Eating,7/8/2014,3380,0
9PRR8EN8L88MMD2V,NDNF1LAUEOKZC7OL,Discretionary Eating,10/9/2014,4037,0
0X0P5OPGS9IM7XKZ,NDNF1LAUEOKZC7OL,Discretionary Eating,11/19/2018,619,0
XH5OFII4UPE19QXV,NDNF1LAUEOKZC7OL,Discretionary Eating,8/14/2014,9486,0
1NCR0IKG0854LA9D,NDNF1LAUEOKZC7OL,Discretionary Eating,9/12/2014,2091,0
AZYFF1A42RVSDCPM,NDNF1LAUEOKZC7OL,Discretionary Eating,2/19/2015,411,0
ANHHZJ1JWX9B0T64,NDNF1LAUEOKZC7OL,Discretionary Eating,7/15/2015,1615,0
WBOAII20GC0UBG5N,NDNF1LAUEOKZC7OL,Discretionary Eating,7/4/2014,9831,0
WSWRRNXT4LTBI6ZT,NDNF1LAUEOKZC7OL,Discretionary Eating,2/16/2018,6044,0
YANVI7Q6LXSFDDF1,NDNF1LAUEOKZC7OL,Discretionary Eating,9/2/2015,3627,0
C2OMYEQBTOGBA7TE,NDNF1LAUEOKZC7OL,Discretionary Eating,7/29/2015,7365,0
LAVY5O3R69PWC99K,NDNF1LAUEOKZC7OL,Discretionary Eating,10/22/2017,2222,1
2PN6VX0BS0GCV0I7,P2G9J91SEC58J2EQ,Molecular Hughes,6/5/2014,7045,0
FNSFFWZI1OTNMGQT,P2G9J91SEC58J2EQ,Molecular Hughes,12/8/2014,6488,1
75XSJUWR4LMVS9O8,P2G9J91SEC58J2EQ,Molecular Hughes,7/24/2016,4529,0
RHGB5C8FYYMPFAMG,P2G9J91SEC58J2EQ,Molecular Hughes,9/16/2014,8110,0
QY42MANVPV6SMEOZ,P2G9J91SEC58J2EQ,Molecular Hughes,3/8/2014,6990,0
B2J829F7ICNVJ21A,P2G9J91SEC58J2EQ,Molecular Hughes,2/10/2017,6075,0
NYH9EUMDC64VL89W,P2G9J91SEC58J2EQ,Molecular Hughes,2/28/2014,5102,0
0ESC6IT8TTCNNX5X,P2G9J91SEC58J2EQ,Molecular Hughes,4/4/2015,8875,1
0CFZ5CEJS2BH6Y3V,P2G9J91SEC58J2EQ,Molecular Hughes,3/29/2015,455,1
OTTB935ZV2VDGTM6,P2G9J91SEC58J2EQ,Molecular Hughes,4/27/2014,3017,0
6ZCPMZ41J1YR46FS,P2G9J91SEC58J2EQ,Molecular Hughes,9/24/2015,4965,0
FIO9T1EKMKO0W5DB,P2G9J91SEC58J2EQ,Molecular Hughes,2/25/2016,4472,0
ZXUY0R2NHZR52JBB,P2G9J91SEC58J2EQ,Molecular Hughes,4/23/2017,8745,0
EOA3VM40KVM03PHJ,P2G9J91SEC58J2EQ,Molecular Hughes,12/1/2016,583,0
QCOIT3QBE7SXUKPH,P2G9J91SEC58J2EQ,Molecular Hughes,2/25/2015,8004,0
6O25DNOVXGJLO8PZ,P2G9J91SEC58J2EQ,Molecular Hughes,5/5/2014,4773,0
NQO7CX8QS4QNG39G,P2G9J91SEC58J2EQ,Molecular Hughes,8/13/2018,7391,0
NJK6IBJTEZU84F1B,P2G9J91SEC58J2EQ,Molecular Hughes,11/15/2015,9966,0
0IJF91ERAY0EMGQB,P2G9J91SEC58J2EQ,Molecular Hughes,5/30/2015,5439,0
0KBOR2S1RNLRYC1V,P2G9J91SEC58J2EQ,Molecular Hughes,10/19/2015,3977,0
RFOTPX0VVHYKIM3U,P2G9J91SEC58J2EQ,Molecular Hughes,5/30/2018,2149,1
OPPU6T6S8A3EPT1E,11GOH50J8U0FW7MJ,Mid-19Th Gavin,12/14/2014,4761,1
MQ0PRDYRL5KDVK44,11GOH50J8U0FW7MJ,Mid-19Th Gavin,12/2/2014,141,0
PE9KQ6UAUHC31IS2,11GOH50J8U0FW7MJ,Mid-19Th Gavin,3/23/2016,8701,0
6A9QA92JGFHJ1BUX,11GOH50J8U0FW7MJ,Mid-19Th Gavin,10/30/2015,5945,0
Z1E3KQH8RESABSMM,11GOH50J8U0FW7MJ,Mid-19Th Gavin,5/17/2015,3575,1
VLU6BL8U1GGRT9IZ,11GOH50J8U0FW7MJ,Mid-19Th Gavin,8/12/2014,8794,1
KDNWSPEX61E8WEU0,11GOH50J8U0FW7MJ,Mid-19Th Gavin,12/10/2016,3094,0
NQTEFN7ZLX3QZMTP,11GOH50J8U0FW7MJ,Mid-19Th Gavin,3/28/2014,558,0
2499R2KKTHFLU1V4,11GOH50J8U0FW7MJ,Mid-19Th Gavin,8/7/2015,2706,0
M66NSS0XCEUTX38L,11GOH50J8U0FW7MJ,Mid-19Th Gavin,6/6/2014,6820,0
PPNLXGBO6VB3MV8Y,11GOH50J8U0FW7MJ,Mid-19Th Gavin,12/30/2014,4253,0
SGCD3ZPFOBAA45UW,11GOH50J8U0FW7MJ,Mid-19Th Gavin,11/19/2017,9760,0
O579W6B0J0MS0FHA,11GOH50J8U0FW7MJ,Mid-19Th Gavin,4/20/2018,1958,0
O4CGCR7MSVH7R2ZN,11GOH50J8U0FW7MJ,Mid-19Th Gavin,5/9/2016,7454,0
SWUDHOA9W966FNMF,11GOH50J8U0FW7MJ,Mid-19Th Gavin,3/25/2017,6293,0
RPJ5N76VCQ3D64QO,YDXCCT6EBWNFPHKC,Titanic Paxton,3/14/2018,4344,0
RRFAVA988VKKGK5A,YDXCCT6EBWNFPHKC,Titanic Paxton,1/28/2018,1695,0
RHC3AANBI7RN0KW4,YDXCCT6EBWNFPHKC,Titanic Paxton,4/11/2015,6723,1
2ARZ0EHZA8RLAQ1X,YDXCCT6EBWNFPHKC,Titanic Paxton,5/5/2016,3693,0
KQ0AOU4PW70VS5DL,YDXCCT6EBWNFPHKC,Titanic Paxton,6/1/2018,537,0
I9F68VQGT48T42XT,YDXCCT6EBWNFPHKC,Titanic Paxton,8/6/2015,9736,1
X6IHVT82NR4TTG3C,YDXCCT6EBWNFPHKC,Titanic Paxton,8/1/2018,394,0
YRPST5MWT1YBBSUN,YDXCCT6EBWNFPHKC,Titanic Paxton,1/30/2015,8128,0
FTVW1TYYM16WZSEM,YDXCCT6EBWNFPHKC,Titanic Paxton,9/22/2014,2370,1
EKUBOM0CCXKJ1Q0N,YDXCCT6EBWNFPHKC,Titanic Paxton,5/25/2014,5542,0
QUSD76IZ07MITDH3,YDXCCT6EBWNFPHKC,Titanic Paxton,11/16/2015,9650,0
S4Q2NIRHTNSQKQRI,YDXCCT6EBWNFPHKC,Titanic Paxton,2/3/2018,4665,1
8S9HMP9IMKTEITQI,YDXCCT6EBWNFPHKC,Titanic Paxton,11/30/2017,7745,0
L52APV1201O49AWN,YDXCCT6EBWNFPHKC,Titanic Paxton,12/3/2014,8784,0
WXM0QNI0RBRCSUC6,YDXCCT6EBWNFPHKC,Titanic Paxton,10/14/2015,9680,0
TF2N4361NN441G4H,YDXCCT6EBWNFPHKC,Titanic Paxton,2/21/2016,7161,0
MXK0CXF0NAD04UDR,YDXCCT6EBWNFPHKC,Titanic Paxton,3/3/2015,9735,0
GX5TS4TQYEGJP0ZC,YDXCCT6EBWNFPHKC,Titanic Paxton,4/25/2018,9796,0
755HCDCPPW265H53,YDXCCT6EBWNFPHKC,Titanic Paxton,3/15/2015,5827,1
ZI84K12VN8X7H4B5,PTNBB7NU55GTS7QZ,Livelier Monkey,6/19/2018,8601,0
0X8OYIGGJUUK5VF6,PTNBB7NU55GTS7QZ,Livelier Monkey,2/24/2014,2281,0
JXP5VQE0O4MVNU94,PTNBB7NU55GTS7QZ,Livelier Monkey,3/12/2018,9341,0
PANBFCBML1BALZ32,PTNBB7NU55GTS7QZ,Livelier Monkey,3/9/2014,5583,0
0TI180LDXOFK38FW,PTNBB7NU55GTS7QZ,Livelier Monkey,2/25/2017,4948,1
4BWX4I8J73264VHU,PTNBB7NU55GTS7QZ,Livelier Monkey,3/11/2016,4737,1
FQ00XDNQOQCIL8C2,PTNBB7NU55GTS7QZ,Livelier Monkey,6/25/2017,1017,0
MZVP7WQEWZHR1AQ7,PTNBB7NU55GTS7QZ,Livelier Monkey,4/13/2017,3827,0
SFL8TD2WF3BNQ5WU,PTNBB7NU55GTS7QZ,Livelier Monkey,12/30/2015,3953,0
6CKPLIJHN9G0QW7S,PTNBB7NU55GTS7QZ,Livelier Monkey,1/3/2015,3627,0
DYQXH154FSI4QD75,PTNBB7NU55GTS7QZ,Livelier Monkey,2/3/2016,4489,0
MIRK4ORJBXABO6RL,PTNBB7NU55GTS7QZ,Livelier Monkey,11/16/2017,4270,0
9JUHJ6CI4X96LHL2,PTNBB7NU55GTS7QZ,Livelier Monkey,8/5/2017,4990,0
0N2YNG30UUG34VEG,PTNBB7NU55GTS7QZ,Livelier Monkey,3/19/2018,9793,0
TO9S453RG6XB0OIE,PTNBB7NU55GTS7QZ,Livelier Monkey,7/3/2016,7017,0
BMZV6VT3LZ6FRVSM,PTNBB7NU55GTS7QZ,Livelier Monkey,5/14/2015,8704,1
GBELQOSILH85MJ5Q,PTNBB7NU55GTS7QZ,Livelier Monkey,2/4/2015,5824,1
BFZVAMWUCEI38VII,PTNBB7NU55GTS7QZ,Livelier Monkey,8/19/2015,6826,0
G7HZJHT88TERO00H,PTNBB7NU55GTS7QZ,Livelier Monkey,6/29/2016,3146,0
J0EIFNRNTJTBLUE5,PTNBB7NU55GTS7QZ,Livelier Monkey,12/11/2017,6461,1
U91KR5Q99H66QSQ9,PTNBB7NU55GTS7QZ,Livelier Monkey,5/19/2015,5547,0
QKL47SFSLU7G5PYM,PTNBB7NU55GTS7QZ,Livelier Monkey,8/1/2018,2287,1
VHSGLILNVB1ZCWK9,PTNBB7NU55GTS7QZ,Livelier Monkey,3/28/2016,3190,0
0JGMT6NOSBSXEK6V,X9DFJAC3BV8IKLII,Busiest Pachelbel,4/11/2015,7542,0
PSBORWTJCU4ROP5H,X9DFJAC3BV8IKLII,Busiest Pachelbel,12/27/2016,3383,1
HIKBA4P4VT4XS4L7,X9DFJAC3BV8IKLII,Busiest Pachelbel,7/22/2016,499,0
IIF73Z6AI7L4FPBN,X9DFJAC3BV8IKLII,Busiest Pachelbel,10/27/2015,6903,0
E26H44TPQ9R9ZF6A,X9DFJAC3BV8IKLII,Busiest Pachelbel,3/9/2014,3271,0
FRTASSNKM223PX4I,X9DFJAC3BV8IKLII,Busiest Pachelbel,12/15/2018,5388,0
HHC71025UNWT6Q4G,X9DFJAC3BV8IKLII,Busiest Pachelbel,9/19/2016,1794,0
CQTSWEN7O3S0J033,X9DFJAC3BV8IKLII,Busiest Pachelbel,4/13/2015,7507,0
LY12GM1VXIKXWD2E,X9DFJAC3BV8IKLII,Busiest Pachelbel,10/2/2014,3053,0
MMH6RVCHVKMN67OQ,X9DFJAC3BV8IKLII,Busiest Pachelbel,4/8/2017,1738,0
CKOA8MU5M2L1C3CS,X9DFJAC3BV8IKLII,Busiest Pachelbel,9/15/2015,9373,0
P31NOZFNO0ML449H,X9DFJAC3BV8IKLII,Busiest Pachelbel,7/30/2018,706,0
49LLA5512BQZD86K,X9DFJAC3BV8IKLII,Busiest Pachelbel,9/20/2017,2834,0
WEGSX81VH9CEQ47S,X9DFJAC3BV8IKLII,Busiest Pachelbel,12/7/2017,3207,0
WE7J1EO3M47M6N17,X9DFJAC3BV8IKLII,Busiest Pachelbel,12/1/2016,6016,0
DLT1J45HNUCXLAQL,X9DFJAC3BV8IKLII,Busiest Pachelbel,6/25/2015,3124,0
ZGE9HU8S9SZ1D4J8,JPU6C69QBVTYJHSH,Knee-Type Septum,6/15/2014,3067,0
3R3XMN2JHDVZSK3C,JPU6C69QBVTYJHSH,Knee-Type Septum,7/22/2016,2192,0
DQJ6EA1ELA2SFWL6,JPU6C69QBVTYJHSH,Knee-Type Septum,4/25/2014,519,0
8871N5PLNHVEH3HH,JPU6C69QBVTYJHSH,Knee-Type Septum,12/4/2015,2750,1
17P4DKQRAC0VZX4D,JPU6C69QBVTYJHSH,Knee-Type Septum,11/3/2018,414,0
8MKSK6K2H1D0YTHV,JPU6C69QBVTYJHSH,Knee-Type Septum,2/28/2016,224,0
CB7RQ0YEYWVB23AB,JPU6C69QBVTYJHSH,Knee-Type Septum,7/12/2015,489,0
ADCCLM0TDVFJ07N7,JPU6C69QBVTYJHSH,Knee-Type Septum,2/22/2014,5002,1
9AQ75SKIKH3QPS6E,JPU6C69QBVTYJHSH,Knee-Type Septum,10/5/2015,8420,0
AYVPMS5GPTQI2M93,JPU6C69QBVTYJHSH,Knee-Type Septum,7/5/2014,3681,0
MB91C2VV7NMXZHH7,JPU6C69QBVTYJHSH,Knee-Type Septum,8/24/2016,2164,0
4VTKDSZHDK4NSW0I,JPU6C69QBVTYJHSH,Knee-Type Septum,12/17/2015,6997,0
C6CZFQK82N9R18H8,JPU6C69QBVTYJHSH,Knee-Type Septum,12/24/2015,3659,1
7JMM4JYWYAKT5PNL,JPU6C69QBVTYJHSH,Knee-Type Septum,2/23/2017,6039,1
YIAVIIWNIXPZ2ZDE,JPU6C69QBVTYJHSH,Knee-Type Septum,8/26/2015,422,0
ET80N2TGD3EA85IW,JPU6C69QBVTYJHSH,Knee-Type Septum,4/3/2014,6834,0
0KW6YWBJDK031W68,OOBR5LJ1KYKS7PM8,Lifelong Glitter,5/28/2018,5514,0
MNRDQFIF4LCCBF8C,OOBR5LJ1KYKS7PM8,Lifelong Glitter,9/20/2017,1618,0
SC53GSN0NKRM0G27,OOBR5LJ1KYKS7PM8,Lifelong Glitter,7/23/2014,317,0
DFBFVDO0634SPZI3,OOBR5LJ1KYKS7PM8,Lifelong Glitter,1/2/2015,7724,1
9VEAM4Z5ZKEXWOXG,OOBR5LJ1KYKS7PM8,Lifelong Glitter,11/7/2017,2838,0
J5KCCI8EUKVJFP8N,OOBR5LJ1KYKS7PM8,Lifelong Glitter,2/1/2015,8723,1
C75GHOBIM1X76BHM,OOBR5LJ1KYKS7PM8,Lifelong Glitter,9/3/2017,1086,0
RL4EEIUMQ33GRI1K,OOBR5LJ1KYKS7PM8,Lifelong Glitter,9/21/2014,2749,0
8JOHXHP7TYLSSO4X,OOBR5LJ1KYKS7PM8,Lifelong Glitter,1/8/2016,1335,0
IIKWNZY273RS3XYK,OOBR5LJ1KYKS7PM8,Lifelong Glitter,11/12/2014,6071,0
OWQXYV4CYTPHRHY2,OOBR5LJ1KYKS7PM8,Lifelong Glitter,8/7/2017,8689,0
ILPIFZXNGWCU6FCU,OOBR5LJ1KYKS7PM8,Lifelong Glitter,1/23/2015,7719,0
H7LY3JHNXWTQ0FLB,OOBR5LJ1KYKS7PM8,Lifelong Glitter,9/16/2015,279,0
JT37YBLGMMZ1KA7L,OOBR5LJ1KYKS7PM8,Lifelong Glitter,5/25/2014,9193,0
R2HTQ5DH6XXAPJIG,OOBR5LJ1KYKS7PM8,Lifelong Glitter,11/17/2016,4175,0
DPEKL55QXS67NY81,OOBR5LJ1KYKS7PM8,Lifelong Glitter,4/15/2015,1803,0
6300BQ1M15WPMMTB,OOBR5LJ1KYKS7PM8,Lifelong Glitter,3/29/2015,8245,0
XJQT9RTNBARQT9K0,LP4UN77RAAF5P8RK,Sad Sweatband,11/24/2017,4223,0
S7X6FC7DNXTLLTUL,LP4UN77RAAF5P8RK,Sad Sweatband,7/27/2015,5642,0
QT6LSUUKK29WE0MW,LP4UN77RAAF5P8RK,Sad Sweatband,3/15/2018,7510,0
D1N0V5MKHNMSWZVL,LP4UN77RAAF5P8RK,Sad Sweatband,5/10/2018,9501,0
8CQU96RYTVC0QC8Q,LP4UN77RAAF5P8RK,Sad Sweatband,3/2/2015,6224,0
HR7NK9I7BNWKE8N2,LP4UN77RAAF5P8RK,Sad Sweatband,4/22/2016,1437,0
C43A8A2UIJBRQGNG,LP4UN77RAAF5P8RK,Sad Sweatband,6/21/2017,1221,0
AN9AEP8BTRENUY5P,LP4UN77RAAF5P8RK,Sad Sweatband,4/29/2015,4057,0
TIBFN27B0L1PPYSM,LP4UN77RAAF5P8RK,Sad Sweatband,8/15/2014,5652,0
25RHGBW8JRQ04RR7,LP4UN77RAAF5P8RK,Sad Sweatband,5/2/2017,3527,1
HF1SUYH1C1MWTZGF,LP4UN77RAAF5P8RK,Sad Sweatband,9/20/2017,215,0
FYJE194NLDVOXL08,LP4UN77RAAF5P8RK,Sad Sweatband,9/18/2017,9409,0
T2NJUTEROK2VAP49,LP4UN77RAAF5P8RK,Sad Sweatband,10/20/2018,8323,0
CRH4ZIPZ11OTPI0T,LP4UN77RAAF5P8RK,Sad Sweatband,1/15/2014,9271,0
YPK3QPWNW13OHXTJ,LP4UN77RAAF5P8RK,Sad Sweatband,7/14/2017,1353,0
YEQO4QWR1BMYT7TM,LP4UN77RAAF5P8RK,Sad Sweatband,8/14/2015,6850,0
W9UW648CI828GKJ4,LP4UN77RAAF5P8RK,Sad Sweatband,9/13/2018,9329,1
C0KFP9APUUBYHMEX,LP4UN77RAAF5P8RK,Sad Sweatband,9/29/2018,859,0
AWDFEILS5J4Q94DJ,LP4UN77RAAF5P8RK,Sad Sweatband,7/15/2015,5238,0
IDDRODNBCVQJ4W0S,LP4UN77RAAF5P8RK,Sad Sweatband,5/22/2014,1883,0
H1HUR8GEDNTHMQOF,LP4UN77RAAF5P8RK,Sad Sweatband,5/10/2018,2489,0
IJM46KT7T5BG6KXL,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,9/26/2015,9101,0
ZPLCV8MX8J151RM6,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,5/7/2017,3333,0
8RMR3QDSRMTV7KD1,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,2/1/2014,6671,0
SHEOPKHX17AHMXGR,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,12/25/2018,2960,0
GI20B7K08M4O4AT5,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,11/24/2015,886,0
GSHPCOWGZAQB91VX,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,10/6/2014,8868,0
BSKT9G45AWS2Q2XQ,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,5/19/2015,8424,0
WTHEQ54V4GCRH2QJ,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,6/3/2015,4400,0
BLX1ORP6WX74NHJR,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,8/23/2018,8401,0
QH34YDUTG09FN9G1,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,12/2/2014,3830,0
PJOTVTA9G2ZGW4DA,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,8/6/2016,7743,0
4TS4LMSMSTVILFDU,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,9/24/2017,8330,0
1HAAQ7HWWJFAC2A7,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,5/24/2014,2497,0
1MDURIJPF6O0G0F6,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,12/15/2015,8018,1
74VYXP9Q8INX3MOE,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,6/21/2014,1797,1
KEQZG8IHW256SEGP,E2K3NYBUEVZN4BV7,Tomblike States-Yugoslav,11/19/2014,2881,0
QYN2NG58X1AV93LW,NL5J1ZZJC8JFF1PZ,Vile Feis,8/15/2015,7495,1
X33MVFIUMV3WSA8I,NL5J1ZZJC8JFF1PZ,Vile Feis,9/5/2018,6805,1
AZE3SRCJ63YG7ERO,NL5J1ZZJC8JFF1PZ,Vile Feis,9/9/2017,1885,0
9N3ULCQRGKW3C4S8,NL5J1ZZJC8JFF1PZ,Vile Feis,1/15/2014,4805,1
L5Z956EM1NY65XGN,NL5J1ZZJC8JFF1PZ,Vile Feis,6/22/2015,5284,0
GN9H19LU4SFL1B7X,NL5J1ZZJC8JFF1PZ,Vile Feis,7/23/2017,3787,1
82A7CY9UJIFC3CI3,NL5J1ZZJC8JFF1PZ,Vile Feis,7/16/2016,8460,0
W3NXD1587M3Y7STT,NL5J1ZZJC8JFF1PZ,Vile Feis,10/22/2018,5419,0
D0SO4NYXR7XY4D6C,NL5J1ZZJC8JFF1PZ,Vile Feis,9/1/2014,7991,0
MJYIVHHXWU10P91V,NL5J1ZZJC8JFF1PZ,Vile Feis,6/2/2017,4620,0
YBUAVVW1BKJHSRML,NL5J1ZZJC8JFF1PZ,Vile Feis,5/17/2016,8052,0
3UTUKA4UY3OM8T33,NL5J1ZZJC8JFF1PZ,Vile Feis,3/3/2017,4405,0
VWSETD0Q2C3W735O,NL5J1ZZJC8JFF1PZ,Vile Feis,9/6/2018,6888,0
I5GICSH7JZ8XD17A,NL5J1ZZJC8JFF1PZ,Vile Feis,8/25/2015,7786,0
UJ6LK4FD5624RGRY,NL5J1ZZJC8JFF1PZ,Vile Feis,6/23/2018,1663,0
R9IK9B9T0MWIPNR1,NL5J1ZZJC8JFF1PZ,Vile Feis,3/25/2018,3201,0
VN0DERO2MI3ZN5WP,NL5J1ZZJC8JFF1PZ,Vile Feis,8/25/2017,3368,0
QI7RJM715WE4W2T7,NL5J1ZZJC8JFF1PZ,Vile Feis,10/13/2017,6782,0
SQ5R9J14HIGKLD9B,NL5J1ZZJC8JFF1PZ,Vile Feis,9/3/2014,2032,0
SX065PTZN000ZPC2,NL5J1ZZJC8JFF1PZ,Vile Feis,7/20/2015,1317,0
QMEWXCEGV41IAQT5,NL5J1ZZJC8JFF1PZ,Vile Feis,5/21/2018,8591,0
S2UZ359NXAB3C45W,NL5J1ZZJC8JFF1PZ,Vile Feis,10/26/2014,7712,0
B1SK5I0IBL5ZON1L,NL5J1ZZJC8JFF1PZ,Vile Feis,2/28/2017,9098,0
33J7PR9ZQD079N78,NL5J1ZZJC8JFF1PZ,Vile Feis,12/24/2016,6193,0
QF0TRQVN5M1G41K1,NL5J1ZZJC8JFF1PZ,Vile Feis,4/26/2014,9811,1
5WTJ7GQDVYP7EB8G,DOOD07T88MBCKT30,Above Vortex,12/14/2018,5058,0
6I75Q6EA9FEAPZE5,DOOD07T88MBCKT30,Above Vortex,11/22/2017,1386,1
FX3L0HO66I9EJAQP,DOOD07T88MBCKT30,Above Vortex,6/11/2016,3853,0
MPBKX72X6WJIIQ2O,DOOD07T88MBCKT30,Above Vortex,10/4/2018,6657,0
MDGDX6AXUZMQ544E,DOOD07T88MBCKT30,Above Vortex,12/22/2018,2952,1
T8ZVZP4P3UYYAZDF,DOOD07T88MBCKT30,Above Vortex,12/1/2017,6403,0
7HRW3E4SPJOCULLI,DOOD07T88MBCKT30,Above Vortex,1/16/2015,5976,0
89G5BBV2HWIV33G2,DOOD07T88MBCKT30,Above Vortex,1/2/2016,3125,0
1HTDKON5XJVUOGJ2,DOOD07T88MBCKT30,Above Vortex,11/11/2017,680,1
8XIMETQZR5ZUXWR4,DOOD07T88MBCKT30,Above Vortex,4/21/2017,2996,0
UOB85UYVRPO0M96L,DOOD07T88MBCKT30,Above Vortex,7/6/2017,5839,0
51NVGZA5J5YHG5LY,DOOD07T88MBCKT30,Above Vortex,6/23/2014,7226,0
VJV4ACPE4XLQUKO6,DOOD07T88MBCKT30,Above Vortex,9/4/2018,4249,0
PHWA0CCOVUHROPXP,DOOD07T88MBCKT30,Above Vortex,6/28/2015,7042,0
J65G9ZH4QUHKIJN3,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,3/20/2016,4160,0
LJ7JHADEOLZ2GZ74,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,7/29/2017,9700,0
GW83XPXMPS2FP9BE,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,8/27/2015,7411,0
YM4GWETPCWI6DIXV,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,3/13/2017,6488,0
JMR56O6CUSV6JZMM,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,8/28/2016,5011,0
8AJFS7L5EVIQLIUF,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,11/4/2018,5316,0
KGFKPCN2D2LKQUKN,XG5FG0VFJL9BZG4Z,Column-Shaped Dogberry,3/21/2015,6194,0
